website,linkedin_name,specialties,linkedin_url
www.jsafrasarasin.com,Bank J. Safra Sarasin Ltd,investment,www.linkedin.com/company/889129
www.jaeger-partners.com,Jaeger Partners ,technology,www.linkedin.com/company/13699091
http://www.sslinvest.com/,Stocks & Securities Ltd (SSL Jamaica),investment,www.linkedin.com/company/2785997
http://www.jampp.com,Jampp,data,www.linkedin.com/company/2483441
www.jandersdean.com,Janders Dean,technology,www.linkedin.com/company/5248720
www.india.jlt.com,Jardine Lloyd Thompson India (JLT India),technology,www.linkedin.com/company/10385491
www.jdxconsulting.com,JDX Consulting,data,www.linkedin.com/company/2477892
http://www.jeffreyshenry.com/about-us,Jeffreys Henry LLP,technology investment,www.linkedin.com/company/144191
http://www.jpmorganchase.com,JPMorgan Chase & Co.,investment,www.linkedin.com/company/1068
www.jukedeck.com,Jukedeck,technology,www.linkedin.com/company/5041727
www.junglecreations.com,Jungle Creations,technology,www.linkedin.com/company/10559538
www.k2.pl,K2 Internet SA,technology,www.linkedin.com/company/201953
http://k2partnering.com,K2 Partnering Solutions,cloud data,www.linkedin.com/company/14416
www.k3k.co.uk,K3K Networks Ltd,cloud,www.linkedin.com/company/10478571
www.bloomenergy.com,Bloom Energy,technology,www.linkedin.com/company/22243
www.karmarama.com,Karmarama,data,www.linkedin.com/company/64160
http://www.kaspersky.co.uk/,Kaspersky Lab UK,software,www.linkedin.com/company/3175684
http://www.kayako.com/,Kayako,software,www.linkedin.com/company/215542
www.kdmpop.com,KDM POP Solutions Group,technology,www.linkedin.com/company/264721
https://www.kebhana.com,KEB Hana Bank,investment,www.linkedin.com/company/13230630
http://www.mustardmarketing.com,Keen as Mustard Marketing Ltd,data,www.linkedin.com/company/516385
www.kemplittle.com,Kemp Little LLP,data technology,www.linkedin.com/company/742405
http://www.keplercheuvreux.com/,Kepler Cheuvreux,investment,www.linkedin.com/company/3203469
www.keytree.co.uk,Keytree,cloud,www.linkedin.com/company/2930002
www.sunriftcp.com,SunRift Capital Partners,investment,www.linkedin.com/company/25023948
www.iroko.ng,IROKO Partners Limited,technology,www.linkedin.com/company/2542926
www.hypervsn.com,HYPERVSN,technology software,www.linkedin.com/company/2656626
www.mcllp.com,Massumi + Consoli LLP,investment,www.linkedin.com/company/6439560
www.kobaltmusic.com,Kobalt Music,technology,www.linkedin.com/company/1352647
koffeecup.net,Koffeecup,software,www.linkedin.com/company/2445741
https://ms.konicaminolta.com,Konica Minolta Marketing Services,data technology,www.linkedin.com/company/11102290
www.konvergent.co.uk,Konvergent Ltd,cloud,www.linkedin.com/company/10254988
www.kotra.org.uk,KOTRA London,investment,www.linkedin.com/company/2929368
www.krescendo.com,Krescendo Ltd.,software,www.linkedin.com/company/2418015
http://www.telematicainformatica.it/,T.I. Telematica Informatica s.r.l,technology,www.linkedin.com/company/307306
www.lafosse.com,La Fosse Associates,cloud technology data,www.linkedin.com/company/103069
www.thelabrador.co.uk,Labrador Ltd,data,www.linkedin.com/company/3243985
http://www.lacepartners.co.uk/,LACE Partners,technology software,www.linkedin.com/company/5379232
www.lagoni.co.uk,Lagoni Engineering,technology software,www.linkedin.com/company/3478139
www.lambda-cro.com,Lambda Therapeutic Research,data,www.linkedin.com/company/91884
www.ariescapital.com,"Aries Capital, LLC",investment,www.linkedin.com/company/1247664
https://www.lntinfotech.com,Larsen & Toubro Infotech Ltd,data,www.linkedin.com/company/4500
http://www.lasalle.com/,LaSalle Investment Management,investment,www.linkedin.com/company/12251
http://www.fivetengroup.com,FiveTen Group,technology,www.linkedin.com/company/489115
www.lbresearch.com,Law Business Research,data,www.linkedin.com/company/52158
www.layer-9.com,Layer 9,data,www.linkedin.com/company/3587231
www.leanworksconsulting.com,LeanWorks Consulting,software,www.linkedin.com/company/2598011
www.leathwaite.com,Leathwaite,technology,www.linkedin.com/company/42522
www.lendinvest.com,LendInvest,investment,www.linkedin.com/company/2652022
www.lepepartners.com,Lepe Partners LLP,investment,www.linkedin.com/company/2578264
www.wearelhi.com,LHi Group Ltd.,technology,www.linkedin.com/company/10960306
http://www.liaison.co.uk,Liaison,technology,www.linkedin.com/company/2249194
www.liberty-automation.com,Liberty Automation LLC,software,www.linkedin.com/company/10404236
www.liberum.com,"Liberum - Investment Banking, Research, Sales and Trading",investment,www.linkedin.com/company/544345
www.ldcol.com,Lighting Design Collective,software,www.linkedin.com/company/309113
www.limkokwing.net,Limkokwing University of Creative Technology,software,www.linkedin.com/company/2666746
www.lincolninternational.com,Lincoln International,investment,www.linkedin.com/company/22432
http://www.linedata.com,Linedata,technology investment,www.linkedin.com/company/7341
www.listenfundraising.com,Listen,data,www.linkedin.com/company/346171
http://www.lmax.com,LMAX Exchange,technology,www.linkedin.com/company/731608
http://www.lmr-inc.com,Logistics Management Resources,technology,www.linkedin.com/company/119253
http://loco2.com,Loco2,software,www.linkedin.com/company/1419170
http://logicasoft.co.uk/,Logica Soft Limited,software,www.linkedin.com/company/3831683
www.logikalconsulting.com,Logikal Consulting,software,www.linkedin.com/company/725308
www.londonandoxford.com,London & Oxford Group,investment,www.linkedin.com/company/526937
http://www.london-business-conferences.co.uk/,London Business Conferences Group,technology,www.linkedin.com/company/119107
http://www.lsbf.org.uk/,London School of Business and Finance LSBF,investment,www.linkedin.com/company/337828
www.lseg.com,London Stock Exchange Group (LSEG),technology,www.linkedin.com/company/1314683
www.lseg.com,London Stock Exchange Group (LSEG),technology,www.linkedin.com/company/1314683
www.londoncg.com,London Consulting Group,software,www.linkedin.com/company/20696
www.vip-computers.co.uk,VIP Computers,technology,www.linkedin.com/company/109295
http://www.cerebrata.com,Cerebrata,data,www.linkedin.com/company/317762
http://www.lrec.co.uk,LRE Capital,investment,www.linkedin.com/company/9262246
http://www.luoliphant.com/,Lu Oliphant Solicitors LLP,investment,www.linkedin.com/company/3147645
www.lubbockfine.co.uk,Lubbock Fine,investment,www.linkedin.com/company/69940
www.lumeon.com,Lumeon,cloud software,www.linkedin.com/company/805827
https://www.luxtripper.co.uk,Luxtripper,technology,www.linkedin.com/company/3084452
www.luxusworldwide.com,Luxus Worldwide,technology,www.linkedin.com/company/32894
http://www.lyst.com/careers/,Lyst,data software,www.linkedin.com/company/1423440
www.mmoser.com,M Moser Associates,technology,www.linkedin.com/company/44705
http://www.m7re.eu,M7 Real Estate Ltd,data investment software,www.linkedin.com/company/3090973
www.macroadvisorypartners.com,Macro Advisory Partners,investment,www.linkedin.com/company/8577584
https://madebymany.com,Made by Many,software,www.linkedin.com/company/2080742
www.madisonlogic.com,Madison Logic,data,www.linkedin.com/company/294622
https://www.marchcomms.com,March Communications,software,www.linkedin.com/company/76006
marinsoftware.com,Marin Software,software,www.linkedin.com/company/49553
http://www.boingo.com,Boingo Wireless,technology,www.linkedin.com/company/15313
www.traxmarkets.com,Trax,data,www.linkedin.com/company/238932
www.marketingimpact.co.nz,Marketing Impact,cloud data,www.linkedin.com/company/118737
www.marketkey.com,Marketkey Ltd,data,www.linkedin.com/company/1781504
www.massive.co,Massive Interactive,software,www.linkedin.com/company/227781
http://www.matrix-ifs.com,Matrix IFS,cloud,www.linkedin.com/company/204589
http://www.maxisinvestments.co.uk,Maxis Investments Ltd,investment,www.linkedin.com/company/10404100
www.mayerbrownjsm.com,Mayer Brown JSM,technology data investment,www.linkedin.com/company/1321823
http://www.mazepoint.com,Mazepoint Ltd,data software,www.linkedin.com/company/1846088
www.medallia.com,Medallia,technology,www.linkedin.com/company/49697
www.mediagamma.com,MediaGamma Limited,data,www.linkedin.com/company/5068337
www.mediaocean.com/,Mediaocean (formerly Donovan Data Systems),technology software,www.linkedin.com/company/7566
www.meritgroup.co.uk,MeritGroup,data,www.linkedin.com/company/248954
www.metafour.com,Metafour Ltd,software,www.linkedin.com/company/433475
www.metail.com,Metail,technology data,www.linkedin.com/company/1107947
www.thenewstribe.com,The News Tribe,technology,www.linkedin.com/company/1608258
http://www.mdx.ac.uk/,Middlesex University,technology,www.linkedin.com/company/11125
http://milestonegroup.co.uk/,Milestone Group PLC,technology,www.linkedin.com/company/1289694
www.msearchllc.com,Millennium Search LLC,technology data software,www.linkedin.com/company/777449
http://www.mindbodyonline.com,"MINDBODY, Inc.",software,www.linkedin.com/company/42640
http://www.minterellison.com,MinterEllison,technology,www.linkedin.com/company/7928
http://hr.mst.edu,Missouri S&T Human Resources,technology,www.linkedin.com/company/12815
http://www.mufg.jp/english/ourbrand/index.html,MUFG,investment,www.linkedin.com/company/3795888
http://www.mufg.jp/english/ourbrand/index.html,MUFG,investment,www.linkedin.com/company/3795888
https://www.mizuhoamericas.com,Mizuho,investment,www.linkedin.com/company/7318
http://www.mj-et-cie.com/,MJ&Cie (independant family wealth advisors),investment,www.linkedin.com/company/5065375
www.mkodo.com,UK-based mobile channel tech. company,technology,www.linkedin.com/company/331779
http://www.omgukcareers.com/,Omnicom Media Group UK,data investment,www.linkedin.com/company/3884
http://www.momentum.co.uk,Momentum Global Investment Management,investment,www.linkedin.com/company/10018345
http://monetate.com,"Monetate, Inc.",data,www.linkedin.com/company/392772
www.gumgum.com,GumGum,technology,www.linkedin.com/company/167379
www.morningstar.com/company/,Morningstar,investment,www.linkedin.com/company/5161
www.mountainhare.com,Mountain Hare Consulting,technology,www.linkedin.com/company/2910943
http://mpac-group.com/mpac-langen/,Mpac Langen,technology,www.linkedin.com/company/1519617
mudano.com,Mudano,technology data,www.linkedin.com/company/5337589
https://www.mybuilder.com,MyBuilder.com,technology,www.linkedin.com/company/226925
www.mydrivesolutions.com,MyDrive Solutions Limited,data,www.linkedin.com/company/2073206
www.namossolutions.com,Namos Solutions Ltd,cloud,www.linkedin.com/company/2665306
www.nastracgroup.com,Nastrac Group,technology,www.linkedin.com/company/470044
http://www.natexo.com/en_GB/,FSI Media / Natexo GB,data,www.linkedin.com/company/2042403
https://www.nbc.ca/en/personal.html,National Bank of Canada,investment,www.linkedin.com/company/165099
https://www.addstones.com,Addstones,data,www.linkedin.com/company/221757
www.sourceglobalresearch.com,Source Global Research,data,www.linkedin.com/company/10435964
www.neoninfotech.com,Neon Infotech,data,www.linkedin.com/company/2294961
https://nepa.com/,Nepa,data,www.linkedin.com/company/682469
www.nesta.org.uk,Nesta,data investment,www.linkedin.com/company/165148
http://www.netconsult.com.au,NetConsult,data,www.linkedin.com/company/1702660
https://www.worldremit.com,WorldRemit,technology,www.linkedin.com/company/1919522
neudata.co,Neudata Limited,data,www.linkedin.com/company/10453754
http://www.thoughtbot.com,New Bamboo,software,www.linkedin.com/company/703574
www.nsn.co,New Star Networks (NSN),cloud,www.linkedin.com/company/5083744
www.nexant.com,Nexant,software,www.linkedin.com/company/165183
http://www.nexudus.com,Nexudus Limited,software,www.linkedin.com/company/2276493
www.ngoar.com,Ngoar,software,www.linkedin.com/company/1973573
http://www.nihilent.com,Nihilent Ltd,software,www.linkedin.com/company/12502
www.nimblejackaccounting.co.uk,Nimble Jack Accounting Ltd,software,www.linkedin.com/company/2357640
www.nimbusninety.com,Nimbus Ninety,technology cloud data,www.linkedin.com/company/2912578
http://www.northerntrust.com/goals-driven-wealth-management,Northern Trust Wealth Management,investment,www.linkedin.com/company/3186076
www.novainvestmentclub.com,Nova Investment Club,investment,www.linkedin.com/company/400066
www.solovis.com,"Solovis, Inc.",technology investment data software,www.linkedin.com/company/3537233
everis.co.uk,everis UK,data,www.linkedin.com/company/10322183
www.eu.ntt.com,NTT Europe Ltd.,cloud,www.linkedin.com/company/219829
www.nutanix.com,Nutanix,data cloud,www.linkedin.com/company/735085
https://newsouthaustralia.com/,London Office of the Agent General of South Australia,investment,www.linkedin.com/company/2350650
https://www.blueprofile.co.uk,"Blue Profile - IT Security, Consulting & Solutions",cloud,www.linkedin.com/company/8777310
ondeviceresearch.com,On Device Research,technology,www.linkedin.com/company/1131057
http://www.thepointgroup.com/,The Point Group,technology,www.linkedin.com/company/166397
http://www.oneclickventures.com,One Click Ventures,technology,www.linkedin.com/company/201740
www.shuttleon.com,Shuttle - Introducer Onboarding Simplified,software,www.linkedin.com/company/10867810
http://www.maniindiatech.com,Mani India Technologies,software,www.linkedin.com/company/440951
http://opensource.org,Open Source Initiative (OSI),software,www.linkedin.com/company/885950
www.opendestinations.com,Open Destinations,software,www.linkedin.com/company/94009
www.lseg.com,London Stock Exchange Group (LSEG),technology,www.linkedin.com/company/1314683
www.iiaweb.com,Information International Associates,data,www.linkedin.com/company/82782
www.pHassociates.com,pH Associates Ltd (an OPEN Health company),data,www.linkedin.com/company/654794
alex-brown.com,"Alex. Brown, a Division of Raymond James",investment,www.linkedin.com/company/15156315
www.orbium.com,Orbium,technology,www.linkedin.com/company/41134
http://www.overview.co.uk,Overview Ltd.,software,www.linkedin.com/company/2575208
www.ovh.com,OVH,cloud,www.linkedin.com/company/1883877
www.oxcept.com,OxCEPT Ltd.,technology software data,www.linkedin.com/company/3687531
www.oxcryo.com,Oxford Cryosystems,software,www.linkedin.com/company/1580787
oxfordknight.com,Oxford Knight Limited,data,www.linkedin.com/company/1048495
www.p3ppartners.com,P3P Partners LLP,investment,www.linkedin.com/company/3360676
www.dubaipacific.com,Pacific Investments LLC,investment,www.linkedin.com/company/3816616
https://www.paddypowerbetfair.jobs/,Paddy Power Betfair,software,www.linkedin.com/company/23324
www.parabellummarkets.com,Parabellum Markets LLP,technology,www.linkedin.com/company/2746884
www.theparagongroup.co.uk,Paragon Group (UK),investment,www.linkedin.com/company/2253590
http://capitalmarkets.ie,Capital Markets Executive Search,investment,www.linkedin.com/company/2909775
http://www.pavilioncorp.com/advisory-services/,Pavilion Advisory Group,investment,www.linkedin.com/company/65843
www.payden.com,Payden & Rygel,investment,www.linkedin.com/company/23301
http://www.1825.com,Pearson Jones PLC,investment,www.linkedin.com/company/1638957
http://www.pembrokevct.com,Pembroke VCT,investment,www.linkedin.com/company/3239178
uk.people.com.cn,People's Daily Online UK LTD,data,www.linkedin.com/company/3222196
www.mnalearning.com,Michaels & Associates,software,www.linkedin.com/company/56075
www.perTECHtual.com,perTECHtual Ltd,cloud,www.linkedin.com/company/340556
https://thephagroup.com/,The PHA Group,technology,www.linkedin.com/company/11505474
http://www.phoenixbs.com,Phoenix Business Solutions,cloud,www.linkedin.com/company/52791
www.photobox.com,PhotoBox,technology,www.linkedin.com/company/832810
www.piccadillygroup.com,Piccadilly Group,software,www.linkedin.com/company/1344805
http://www.smarttecco.com,SMARTTECCO,data,www.linkedin.com/company/2187670
pillsburylaw.com,Pillsbury Winthrop Shaw Pittman LLP,technology,www.linkedin.com/company/165471
www.yoti.com,Yoti Ltd,data,www.linkedin.com/company/9428931
https://www.data2crm.com/migration/,CRMOne.io,data,www.linkedin.com/company/18002254
www.pirean.com,Pirean,software,www.linkedin.com/company/93660
www.pitchbook.com,PitchBook Data,data,www.linkedin.com/company/642128
www.pivotsport.com,PIVOT SPORT LTD,data,www.linkedin.com/company/9199332
http://www.planetsolutions.co.uk,Planet Solutions Ltd,data,www.linkedin.com/company/1068045
www.playmob.com,PlayMob,data,www.linkedin.com/company/1900859
www.playstack.com,PlayStack,technology,www.linkedin.com/company/10658497
www.plentific.com,Plentific,software,www.linkedin.com/company/2792265
www.plumconsulting.co.uk,Plum Consulting London LLP,technology,www.linkedin.com/company/2728328
www.polarismanagement.com,Polaris,technology,www.linkedin.com/company/28698
www.polestarglobal.com,Pole Star Space Applications,software data,www.linkedin.com/company/2553229
policyinpractice.co.uk,Policy in Practice,software data,www.linkedin.com/company/9292521
www.welovesalt.com,Salt,software data,www.linkedin.com/company/970538
http://www.ppluk.com,PPL,data,www.linkedin.com/company/206677
http://equityhubgroup.com/,Equityhub Group Pte Ltd,investment,www.linkedin.com/company/2246236
www.pgcgroup.com,Precision Global Consulting,technology,www.linkedin.com/company/675499
https://www.premierchoicegroup.com/premier-patient-line/,Premier Patient Line,data,www.linkedin.com/company/2919766
https://countrywidedevplc.com/,Countrywide Developments UK PLC,investment,www.linkedin.com/company/10181841
https://www.primeur.com,Primeur,data,www.linkedin.com/company/22831
https://priorityoneit.co.uk,Priority One IT,cloud,www.linkedin.com/company/264996
http://www.whitepages.com,Whitepages,data,www.linkedin.com/company/10784
www.procolombia.co,PROCOLOMBIA,investment,www.linkedin.com/company/41271
http://www.projectcentre.co.uk,Project Centre Ltd,technology,www.linkedin.com/company/121838
www.prontorush.com,Pronto Rush,technology,www.linkedin.com/company/24787481
www.prosap.biz,ProSAP,software,www.linkedin.com/company/905820
https://www.protiviti.com,Protiviti,data,www.linkedin.com/company/3920
www.welendus.com,PTP Funding,technology,www.linkedin.com/company/10208288
http://www.pubmatic.com,PubMatic,software,www.linkedin.com/company/167624
www.pulsepoint.com,PulsePoint,data technology,www.linkedin.com/company/2349382
http://purple.agency/,The Purple Agency,data,www.linkedin.com/company/229780
https://www.qad.re,Qadre,software technology,www.linkedin.com/company/11207856
www.quantcast.com,Quantcast,software,www.linkedin.com/company/60540
www.quantonemusic.com,Quantone Limited,data,www.linkedin.com/company/10234967
www.qubit.com,Qubit.,data,www.linkedin.com/company/768977
http://www.qubole.com,Qubole,data,www.linkedin.com/company/2531735
http://www.quinnox.com,"Quinnox, Inc.",cloud data,www.linkedin.com/company/10893
http://www.quipper.com/,Quipper,technology,www.linkedin.com/company/2576396
www.see-design.com,SEE Design (part of R Holdings),software,www.linkedin.com/company/3163423
https://www.rga.com,R/GA,technology,www.linkedin.com/company/207439
http://www.rapidminer.com,RapidMiner,data,www.linkedin.com/company/492926
https://www.rathbones.com,Rathbone Brothers Plc,investment,www.linkedin.com/company/35406
http://raymondjameskent.co.uk,"Raymond James, Weald of Kent",investment,www.linkedin.com/company/28659117
http://www.rcm2.co.uk,rcm2 limited,software,www.linkedin.com/company/229570
www.reactive-technologies.com,Reactive Technologies Limited,cloud data,www.linkedin.com/company/5389902
www.recworks.co.uk,RecWorks Ltd,software,www.linkedin.com/company/2428886
http://www.redsapsolutions.com,RED - The Global SAP Solutions Provider,cloud,www.linkedin.com/company/15014
www.FF0000.com,RED Interactive Agency,data,www.linkedin.com/company/106917
www.redribbon.co,Red Ribbon Asset Management Plc,investment,www.linkedin.com/company/1095185
www.redventures.com,Red Ventures,data technology,www.linkedin.com/company/21889
www.redcloudtechnology.com,RedCloud Technologies,cloud technology,www.linkedin.com/company/298279
www.redtenergy.com,redT energy plc,technology,www.linkedin.com/company/2710948
www.reformis.com,Reformis,investment,www.linkedin.com/company/85085
http://www.regency-mines.com/,Regency Mines Plc,investment,www.linkedin.com/company/2116607
http://www.reliablenetworks.com,"Reliable Networks, a Division of OTT Communications",cloud technology,www.linkedin.com/company/678294
www.r-e-a.net,Renewable Energy Association,technology,www.linkedin.com/company/685254
http://www.researchnow.com/,Research Now SSI,data technology,www.linkedin.com/company/165712
http://www.researchnow.com/,Research Now SSI,data technology,www.linkedin.com/company/165712
http://www.researchnow.com/,Research Now SSI,data technology,www.linkedin.com/company/165712
http://www.resolvetech.com,Resolve Tech Solutions,cloud data,www.linkedin.com/company/1230090
www.lwarb.gov.uk,The London Waste and Recycling Board (LWARB),investment,www.linkedin.com/company/448917
www.viasolutionsgroup.com,VIA Solutions Group,cloud data technology,www.linkedin.com/company/11692962
https://rmi.co,Retail Marketing International,software,www.linkedin.com/company/3028443
www.rasinifairway.com,Rasini Fairway Capital,investment,www.linkedin.com/company/2440831
www.richmondgatehouse.com,Richmond Gatehouse LLP,cloud,www.linkedin.com/company/2802900
http://www.ridgeford.com/,Ridgeford,investment,www.linkedin.com/company/9999020
www.riskcontrollimited.com,Risk Control Limited,software,www.linkedin.com/company/483625
http://www.managementsolutions.com/,Management Solutions,data,www.linkedin.com/company/11888
www.riskiq.com,RiskIQ,software,www.linkedin.com/company/876290
www.riteq.com.au,RITEQ Pty Ltd,software,www.linkedin.com/company/429085
www.riverlandingmiami.com,River Landing Shops and Residences,investment,www.linkedin.com/company/1926513
www.riversafe.co.uk,RiverSafe Limited,cloud data,www.linkedin.com/company/968237
http://www.riyadbank.com/,Riyad Bank,investment,www.linkedin.com/company/16046
www.saiglobal.com,SAI Global,software,www.linkedin.com/company/9154
www.atginfo.com,Advanced Technology Group (atg),cloud software,www.linkedin.com/company/1506912
http://www.odaseva.com,Odaseva,data,www.linkedin.com/company/3113168
www.samknows.com,SamKnows,data,www.linkedin.com/company/375307
http://samsungprintingsolutions.com/,Samsung Printing Solutions,cloud,www.linkedin.com/company/3782755
http://www.samuelestates.com/,Samuel Estates,investment,www.linkedin.com/company/10365013
www.sapiapartners.com,Sapia Partners LLP,investment,www.linkedin.com/company/2470212
www.sarasinandpartners.com,Sarasin & Partners LLP,investment,www.linkedin.com/company/619238
http://www.sardverb.com,Sard Verbinnen & Co,data,www.linkedin.com/company/70476
www.satorestudio.com,SATORE STUDIO,technology,www.linkedin.com/company/11182874
http://scicasts.com,Scicasts,technology,www.linkedin.com/company/2542074
http://www.cubenetworks.com.au,Cube Networks,cloud data,www.linkedin.com/company/3076075
http://www.sdggroup.com,SDG Group,data,www.linkedin.com/company/21693
https://www.madleyproperty.com,Madley Property Services Limited,investment,www.linkedin.com/company/18507632
http://www.oceanmarineservices.co.uk/,Ocean Marine Services Ltd,data,www.linkedin.com/company/9250947
https://www.securedretail.com/,Secured Retail Networks,cloud,www.linkedin.com/company/2661463
www.seismicmicro.com,Seismic Micro-Technology (SMT),software,www.linkedin.com/company/129514
www.sequel.com,Sequel Business Solutions Ltd,data software,www.linkedin.com/company/570123
http://www.kleinworthambros.com,Kleinwort Hambros,investment,www.linkedin.com/company/12249
www.sgda.com,SGDA,data,www.linkedin.com/company/5118257
http://www.sigchina.com/,Shanghai International Group (SIG),investment,www.linkedin.com/company/2758423
www.investsh.org.cn,Shanghai Foreign Investment Development Board,investment,www.linkedin.com/company/13318392
http://www.sigchina.com/,Shanghai International Group (SIG),investment,www.linkedin.com/company/2758423
www.shurooq.gov.ae,Sharjah Investment and Development Authority (Shurooq),investment,www.linkedin.com/company/1278943
http://www.shinetechsolution.com,Shinetech Europe Ltd.,cloud software,www.linkedin.com/company/15174106
http://www.sifytechnologies.com,Sify Technologies Limited.,cloud,www.linkedin.com/company/5600
www.sigaria.com,Sigaria,data,www.linkedin.com/company/95762
http://www.svb.com,Silicon Valley Bank,technology,www.linkedin.com/company/492307
http://www.simplitium.com,Simplitium,data,www.linkedin.com/company/9312281
http://www.sirsol.com,"Sirius Solutions, LLLP",technology,www.linkedin.com/company/13348
http://www.birlasoft.com,Birlasoft,cloud,www.linkedin.com/company/4661
www.skellyandcouch.com,Skelly & Couch Ltd,technology,www.linkedin.com/company/2556513
www.stevens.edu,Stevens Institute of Technology,technology,www.linkedin.com/company/7832
http://www.skywire.com,SkyWire,software,www.linkedin.com/company/149049
http://bit.ly/SmartAdServer,Smart Ad Monetization Platform,technology,www.linkedin.com/company/202220
www.smithandwilliamson.com,Smith & Williamson,investment,www.linkedin.com/company/18322
http://www.socialfinance.org.uk/,Social Finance,investment,www.linkedin.com/company/1228006
http://www.f11agency.com,F11 Agency,technology cloud,www.linkedin.com/company/2364366
https://www.societegenerale.com,Société Générale,investment,www.linkedin.com/company/1691
www.spe.org,Society of Petroleum Engineers International,technology,www.linkedin.com/company/23356
www.londoncg.com,London Consulting Group,software,www.linkedin.com/company/20696
http://www.sogeti.com,Sogeti,cloud,www.linkedin.com/company/1956
www.somoglobal.com,Somo Global,technology,www.linkedin.com/company/884658
http://www.guerrilla-games.com,Guerrilla Games,technology,www.linkedin.com/company/13261
www.5050globalmuzik.com,50/50 GLOBAL MUZIK INCORPORATED,technology,www.linkedin.com/company/2272410
www.sparkl.com,SPARKL Limited,software technology,www.linkedin.com/company/2485403
http://www.sportingrecords.co.uk,Sporting Records Online Ltd,data,www.linkedin.com/company/18649087
www.spredfast.com,Spredfast,data,www.linkedin.com/company/1200502
www.sproutit.co.uk,Sprout Technologies Ltd (SproutIT) ,data,www.linkedin.com/company/2178175
www.st-ives.co.uk,St Ives plc,data,www.linkedin.com/company/712129
www.stablelogic.com,StableLogic,technology,www.linkedin.com/company/10503227
www.devonenergy.com,Devon Energy,technology data,www.linkedin.com/company/6848
www.stanhopecapital.com,Stanhope Capital,investment,www.linkedin.com/company/128668
http://www.statista.com,Statista,data,www.linkedin.com/company/1042846
http://www.steergroup.com,Steer,technology,www.linkedin.com/company/20840
www.stellarise.com,Stellarise Limited,cloud,www.linkedin.com/company/753729
http://www.sterlitetech.com,Sterlite Technologies Limited,software data,www.linkedin.com/company/77850
http://www.stifel.com/social,Stifel Financial Corp.,investment,www.linkedin.com/company/10194
www.stonehagefleming.com,Stonehage Fleming,investment,www.linkedin.com/company/123111
www.stottandmay.com,Stott and May,software cloud,www.linkedin.com/company/589574
www.prudential.co.uk,Prudential Global Services Private Limited,technology,www.linkedin.com/company/11219493
www.strongabogados.com,STRONG ABOGADOS,investment,www.linkedin.com/company/245111
www.bennettconstruction.com,Bennett (Construction) Ltd,data,www.linkedin.com/company/1804641
